Gene	Hyb15	Hyb16	Hyb17	Hyb18	Hyb19	Hyb20	Hyb21	Hyb23	Hyb26	Hyb27	Hyb28	Hyb30	Hyb31	Hyb38	Hyb39	Hyb40	Hyb45	Hyb46	Hyb49	Hyb57	Hyb59	Hyb68	Hyb69	Hyb78	Hyb79	Hyb80	Hyb81	Hyb82
SMNDC1	9.187586101151645	9.204680933364694	9.34622667186001	9.52528114376327	9.361527854426251	9.461397232086302	9.691719612392667	9.181409473961676	9.440685662574094	9.35488495538475	9.409195282246763	9.20663570629161	9.523307650144613	9.30216835605483	9.38230494679575	9.334398608940782	9.516594571045378	9.249834171008834	9.40110567285006	9.416366642847168	9.257115196757656	9.420994968302889	9.55794398708012	9.445690164121414	9.272326232924772	9.311932738359095	9.105647901144758	9.505008106771136
HNRNPD	8.809336196543937	8.755945220100767	8.80479276260705	8.77568805751617	8.765895551955447	8.699595220924767	8.815683510303131	8.79353432086089	8.907869104973686	8.847878979438521	8.822416358900577	8.607871406368025	8.717989118718458	8.89854520213069	8.948737425809725	8.841181760381955	9.132325859656644	8.807551050596928	8.463396308959464	8.781959501627918	8.749231251133827	8.733690960272899	8.83380191305555	8.941013101386234	8.87722632363515	8.710571814800568	8.765549765909924	8.845209189842059
RPL14	9.92635397836404	9.992584797096669	10.02666197225306	10.196225626271856	10.3215244030923	10.294079291274814	10.108651291459765	10.110775726903864	10.120573075411745	10.209175481581928	10.077563186429051	10.226239678566955	10.370009676922058	10.031922817907333	10.142749758920512	10.226017822514285	10.161858779056368	9.966285344409402	10.384930777457374	10.15093693396862	10.24565964278304	10.262020008016218	10.21939950563713	10.016572841422777	9.848395051928703	10.124134508393547	10.08364082549387	10.10826897042706
GUK1	7.319006325120293	7.4347799478115855	7.31501927778142	7.435467089579145	7.825745233083064	7.523281650824789	7.674697626548491	7.658034511079125	7.514368520070541	7.395647818114313	7.578745221402151	7.382840351948897	7.341070541185838	7.16873151840675	7.252191497350861	7.430036774334166	7.309403100165142	7.3443449293701395	7.63202116002802	7.468544837290472	7.328401448754721	7.585055535970055	7.453981422052299	7.403587458637913	7.368158946630448	7.505672930015113	7.434338298414088	7.353340315723637
KXD1	6.7685177720521725	6.930559250560027	6.784987378472364	6.5849287229490985	6.69889273864097	6.637802056176943	6.967000998061643	6.770778656402092	6.651381636550022	6.650652457129519	6.640766876950815	6.743538523791187	6.560682114269412	6.52106550515083	6.5840294825334915	6.792838004639025	6.728214966455953	6.590838293272502	6.671049091487939	6.798247372276218	6.648497154511155	6.678659020424943	6.747451512521842	6.762463774299919	6.7544209248656255	6.9179166448372005	6.868273596782958	6.679441006483809
OAZ1	11.114501641096105	11.114052659029618	11.056592780223989	11.277518944974828	11.32558838892858	11.169969459544037	11.229886618068337	11.284614623716692	11.128587071077389	11.10247407491944	11.14823183415924	11.150938216553826	11.175882185725865	11.150961178840268	11.205353532641434	11.027472419030763	11.03243552553135	11.308026222458912	11.236947801636909	11.172772951294071	11.077889579584232	11.30000571476126	11.300346638464896	11.111670216423995	11.24049948197074	11.21711108157612	11.255249862386869	11.235321250712142
ATP6V0B	9.953579193701596	9.872272881940091	10.120661857314657	10.296802067449129	10.131571338132249	10.097787792949571	10.263817102095782	10.1106570479589	9.698316582095003	9.60093830974814	9.847795949973602	9.914513974926187	10.023257838635626	9.671393433825749	9.645194366049248	9.473609549783784	9.658529432455982	9.921121772855926	10.320591397652937	9.894120784743944	9.578898352930777	10.24430837432343	10.320539155166284	9.913892146202633	9.692869322637998	9.88321934965688	9.707569099361203	9.853645811776692
KARS1	10.765283630518306	10.620240000363204	10.679524686814297	10.77588356031012	10.40220403336771	10.636055462908413	11.146233623890144	10.87633014383899	11.04743299120469	10.91421382410747	10.948967257687569	10.623790490189451	10.829617456620776	10.70793000436525	10.691324910781322	10.583716703708529	10.57995182525858	10.76694098654212	10.96379418515004	10.886052981696578	10.571449184118077	10.7450718235191	10.93558282102488	11.015377879078343	10.563680900726537	10.662311659489983	10.660792444476948	10.856374419360137
H3-3A	12.062878598854676	12.073504971868134	12.090526432130227	12.13947524160644	12.043782693036876	12.191996844261524	12.176190964892394	12.054224037031036	12.242866022416196	12.035531283855324	12.18616288574655	11.952944006561967	12.348969381102355	11.99567863034701	12.05029471793946	11.924310007162486	11.948516568716096	12.211878946564664	12.310234502861135	12.282566946453542	12.17837613989782	12.176301976983844	12.218280930392195	12.271229767199568	12.126427749174182	11.924028927766544	11.914876140676984	12.279320936615983
RPS6	13.433002600270656	13.381894319025127	13.550783509784338	13.664014969530928	13.748256841146116	13.756152068543892	13.58035203839414	13.380749292434103	13.54257221848519	13.489734181462197	13.489815172245434	13.562185446701225	13.76261616202858	13.57569309500188	13.691635233179348	13.569948292990835	13.556088482223355	13.484566293290872	13.768179657081982	13.426518458831316	13.51713862966986	13.682654013890764	13.716397270090464	13.546139100336497	13.550685965352592	13.503021273743627	13.566305807910291	13.513163757742545
RPS7	12.98490835912729	12.899464228740715	13.107791975019229	13.383797960919177	13.562288182192722	13.718372167497163	13.307080068074182	12.984747583700056	13.30785660596318	13.173934804808637	13.280714574640678	13.297027390741428	13.58541802835298	13.2452150753318	13.330534862233788	13.316886573404862	13.27384448838988	13.06162143785533	13.573137829733644	13.247673022821372	13.481449278346217	13.331263881930152	13.41032437337691	13.177613026122836	13.176160694657275	13.127276874102982	13.187215632032018	13.458865066194209
USP22	6.482336057343489	6.555537146543155	6.446799908329222	6.690181220106208	6.470731035487959	6.590812916000431	6.604743173498285	6.465957671995128	6.503278592842681	6.386988089455414	6.467588118453189	6.511128132285642	6.627584898333649	6.552206738336042	6.594805606471241	6.26538828256563	6.2716163787691395	6.480718737462513	6.451611362615007	6.446965707812392	6.1836008564268	6.331648725407914	6.529330176387037	6.589746122615263	6.587014025149393	6.48743220728371	6.441804445837128	6.617234936844437
ELOB	9.209943974056005	9.0354910382530491	9.00996060915677	9.213711495518304	9.379662256121453	9.373987163310897	9.148833855320518	9.173866188100211	9.092018115722762	9.123940047664508	9.10038003293152	9.168124853222604	9.27305454021229	9.006200743102013	9.101562648362489	8.952946384406209	9.03194079109089	9.069595616388254	9.38281924630838	9.19734484756118	9.207505101199718	9.315460108855152	9.377725263002183	8.914659164879142	9.090878550876065	9.100856394076049	9.11322474216135	9.17477438888992
COX4I1	9.978383670708949	9.96053861702305	10.119915734674068	10.36182588120993	10.19228242591232	10.488488661823306	10.251475301778283	9.80216322264878	10.055027091443236	9.978164217784483	10.098325613450704	9.873308342402336	10.318283479036706	10.026686751052017	10.175379274814324	9.985962338358158	10.12164031399797	9.957392433033291	10.211286798849333	9.999524437525576	10.016497228267502	10.1039741283189	10.166890596643384	10.155543506312451	9.913664259924223	9.991145786093526	10.005581099912	10.197969679583515
TMED2	10.111297427596025	9.932377778595194	9.88572678453808	9.853118975556164	9.634112858747043	9.53242776108638	9.64428704134218	9.857794978757108	9.052016676165612	9.066772256542215	9.108508515241049	9.587770082510968	9.475413587357226	9.4328912868239	9.262019002955263	9.488677936032593	9.680203134798171	9.229726843452664	9.606541133087676	9.339737679107342	8.962257947132338	9.367448110139923	9.91274181047504	9.389122354392066	9.120111948881329	9.478124248350602	9.348262975872638	9.310696856353577
RPL12	13.051984953723853	13.033912143832	13.193567748443582	13.27860972368127	13.272403406778276	13.488639527226008	13.38352542931335	12.996470861859208	13.170401089083745	13.169535363543266	13.169781082127436	13.145577761915265	13.4124518580479	13.338121375366583	13.484000239026876	13.232699358720794	13.38879410196994	13.154675644489297	13.333850804281369	13.084349656548062	13.28355889630621	13.247379880889552	13.37944504712194	13.237852692940129	13.157270433348808	13.268785223303013	13.233485686362114	13.278058222778618
RPL4	12.823003818834325	12.753853697463995	12.87407513845784	13.057509484457988	13.13778077618312	13.159705107387358	12.990405689463238	12.872213911937507	12.83972965535392	12.882996432828977	12.76896908515142	12.938735859731912	13.024639095292414	13.001489841945892	13.032619429646886	12.966037924967443	13.023760528707625	12.648166258626969	13.044944890467631	12.754218848028666	12.907978098326987	13.04422147092166	13.1129131140869	12.832957094575006	12.901590284001417	12.945943967555614	13.036342334070977	13.044703216442503
FNTA	8.276032397411482	8.318558729920335	8.356278943270162	8.785653363766052	8.767991485055946	8.958237278957528	8.653501571607515	8.436605862544106	8.480656472573358	8.43682226504142	8.45160546026568	8.76762758550859	8.975965384850463	8.623198926988211	8.720920690019708	8.581488393747073	8.516389700564202	8.442338069374854	8.907802300739375	8.351522536688323	8.527608841550085	8.642477369756067	9.0851462401001	8.235312318490267	8.584848072325576	8.273605471711624	8.528990084554836	8.665290849182535
RPS25	12.835410196125013	12.821118059712536	12.872520805782544	13.31744192806705	13.489640574283474	13.515182047595498	13.065881562492374	13.016757504952546	13.157654129086568	13.12435244940983	13.153672591996337	13.146018800448513	13.276390340371622	13.110308468613551	13.253729291515914	13.19249147527432	13.182370338830744	12.980577331336804	13.388019882391216	13.133481768896823	13.38908232891831	13.212630220690883	13.410606047488622	13.0726881438837	13.104838479706087	13.190520970970548	13.292629543676252	13.039291707189957
RPL37	9.160384988286166	9.257968826102012	9.145483360453056	9.475469671357144	9.64852474272535	9.700680562822612	9.38175254602519	9.154686899578978	9.198357278050606	9.2272710742817	9.158405408325862	9.37614529503456	9.485634152243025	9.482342847596977	9.513904172033616	9.512260457115849	9.404485322549766	9.096140773559624	9.467557403378136	9.051638879443855	9.346519543943522	9.338738483261023	9.409891671695382	9.144130736679989	9.353883155960656	9.292071432696543	9.346589733147448	9.338259325640989
EEF2	12.56291310888552	12.39427769748479	12.519422659764752	12.558088812301886	12.36444244683053	12.299708099945324	12.523443264106543	12.609792179733404	12.372285347105516	12.59697694396462	12.20937087182279	12.50877429485303	12.457938198958058	12.541875614064804	12.5751482163807	12.463970915717372	12.69565242248503	12.411280081989483	12.291999728261343	12.20122898361935	12.004608156757616	12.648541630520812	12.487172963245252	12.572834859071772	12.577583226958586	12.78286224573921	12.794115531100315	12.664989826332617
RPS10	12.201638318560123	12.17194990713897	12.256548585276638	12.314414852865418	12.678674567500462	12.614481305161178	12.29644287130559	12.293983348343566	12.347997788985024	12.308192908241969	12.28715075528498	12.40477039042999	12.503236308153612	12.203003061210516	12.281527391878065	12.511155993351473	12.5114374743131	12.21523431462811	12.490485878693024	12.335441017213045	12.497858662172447	12.548807609611035	12.383066759543446	12.268767342285155	12.209947030647774	12.360179936016618	12.36513957807738	12.40888848548421
ATP6V0E1	8.386323570125304	8.178694903736588	8.30836045537598	8.479876952198115	8.257476343035938	8.386177359460007	8.454718277795475	8.340990727122648	8.252751787339255	8.327702549883245	8.31843523980793	8.409128612223673	8.466145562854683	8.150707901999331	8.272267323876251	8.24314156281291	8.245937454820643	8.507979068374452	8.50355198283292	8.364215469032747	8.378169893975786	8.473676436695051	8.434110209635296	8.281913252889915	8.28421480774914	8.222586554233086	8.251211286621507	8.256673775930093
HNRNPK	11.561491459695333	11.370764714835849	11.525326157297837	11.38495271575936	11.168037724342682	11.074616250572316	11.467153414848063	11.564875169203177	11.442778725607706	11.35724797657511	11.300896534683286	11.23873213070943	11.289444676605628	11.37991797080717	11.543470048241051	11.27380498731304	11.505653205455848	11.675451473842024	11.243368580190188	11.4597496865855	11.051221039053637	11.442955722776045	11.413961518560452	11.50930148695063	11.539999542117105	11.2246247862621	11.344719114191893	11.569949971617184
ANAPC5	8.171650583952866	8.038370973942	8.055929642483795	8.207296174410159	8.157516962307634	8.176112190917868	8.147235467564053	8.17116931869029	8.246277490453378	8.165224901050076	8.2624425790695	8.29985172670409	8.258584444444178	8.328909308210175	8.295919207332611	8.112447248082951	8.054147358265688	8.112027391875314	8.353474519988556	8.141282750842116	8.224086252320243	8.072141193393808	8.212556681676814	8.142703203809337	8.404834721143752	8.185307173353841	8.27684045597963	8.046329044505562
RPS3A	14.129727178639373	14.071609635139886	14.167322970159695	14.263256115117647	14.382573657747818	14.445253320392496	14.16671855637042	13.97920818622085	14.18531915166796	14.072700965936248	14.151455280585774	14.15865309585232	14.31976316932486	14.224964871394889	14.292541441324678	14.260085851814026	14.1820274909296	14.211351840179724	14.385627416000398	14.23366458543884	14.347227516068305	14.288802156301786	14.301274041210036	14.148384235904274	14.119975981177154	14.080041732412717	14.082588125281497	14.18472351889478
HNRNPU	8.051414505189298	8.146236161105744	8.081535209864908	8.160605988365965	8.037779511390289	7.994260716081242	8.131099155555242	8.041433368280936	8.144268575588866	8.155309655909035	8.035668635040416	8.14701231557157	8.0741560078219	8.258582208282043	8.216563671818179	8.250415434560948	8.352666921638297	7.993200642008322	7.947023319914586	8.041887115649706	7.988185979293395	7.987280376971921	8.068723876499206	8.106086697611808	8.204069871000575	8.120734277548305	8.201663672226296	8.1102754812721
